lemma,tag
ანთებს,V;ARGNO3P;ARGAC1S;IND;IPFV
ანთებს,V;ARGNO1S;ARGAC2S;IND;IPFV
ანთებს,V;ARGNO3S;ARGAC2S;IND;IPFV
ანთებს,V;ARGNO1P;ARGAC2S;IND;IPFV
ანთებს,V;ARGNO3P;ARGAC2S;IND;IPFV
ანთებს,V;ARGNO1S;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO2S;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO3S;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO1P;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO2P;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO3P;ARGAC3S;IND;IPFV
ანთებს,V;ARGNO2S;ARGAC1P;IND;IPFV
ანთებს,V;ARGNO3S;ARGAC1P;IND;IPFV
ანთებს,V;ARGNO2P;ARGAC1P;IND;IPFV
ანთებს,V;ARGNO3P;ARGAC1P;IND;IPFV
ანთებს,V;ARGNO1S;ARGAC2P;IND;IPFV
ანთებს,V;ARGNO3S;ARGAC2P;IND;IPFV
ანთებს,V;ARGNO1P;ARGAC2P;IND;IPFV
ანთებს,V;ARGNO3P;ARGAC2P;IND;IPFV
ანთებს,V;ARGNO1S;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO2S;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO3S;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO1P;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO2P;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO3P;ARGAC3P;IND;IPFV
ანთებს,V;ARGNO2S;ARGAC1S;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC1S;SBJV;PRS
ანთებს,V;ARGNO2P;ARGAC1S;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC1S;SBJV;PRS
ანთებს,V;ARGNO1S;ARGAC2S;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC2S;SBJV;PRS
ანთებს,V;ARGNO1P;ARGAC2S;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC2S;SBJV;PRS
ანთებს,V;ARGNO1S;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO2S;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO1P;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO2P;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC3S;SBJV;PRS
ანთებს,V;ARGNO2S;ARGAC1P;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC1P;SBJV;PRS
ანთებს,V;ARGNO2P;ARGAC1P;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC1P;SBJV;PRS
ანთებს,V;ARGNO1S;ARGAC2P;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC2P;SBJV;PRS
ანთებს,V;ARGNO1P;ARGAC2P;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC2P;SBJV;PRS
ანთებს,V;ARGNO1S;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO2S;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO3S;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO1P;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO2P;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO3P;ARGAC3P;SBJV;PRS
ანთებს,V;ARGNO2S;ARGAC1S;IND;FUT
ანთებს,V;ARGNO3S;ARGAC1S;IND;FUT
ანთებს,V;ARGNO2P;ARGAC1S;IND;FUT
ანთებს,V;ARGNO3P;ARGAC1S;IND;FUT
ანთებს,V;ARGNO1S;ARGAC2S;IND;FUT
ანთებს,V;ARGNO3S;ARGAC2S;IND;FUT
ანთებს,V;ARGNO1P;ARGAC2S;IND;FUT
ანთებს,V;ARGNO3P;ARGAC2S;IND;FUT
ანთებს,V;ARGNO1S;ARGAC3S;IND;FUT
ანთებს,V;ARGNO2S;ARGAC3S;IND;FUT
ანთებს,V;ARGNO3S;ARGAC3S;IND;FUT
ანთებს,V;ARGNO1P;ARGAC3S;IND;FUT
ანთებს,V;ARGNO2P;ARGAC3S;IND;FUT
ანთებს,V;ARGNO3P;ARGAC3S;IND;FUT
ანთებს,V;ARGNO2S;ARGAC1P;IND;FUT
ანთებს,V;ARGNO3S;ARGAC1P;IND;FUT
ანთებს,V;ARGNO2P;ARGAC1P;IND;FUT
ანთებს,V;ARGNO3P;ARGAC1P;IND;FUT
ანთებს,V;ARGNO1S;ARGAC2P;IND;FUT
ანთებს,V;ARGNO3S;ARGAC2P;IND;FUT
ანთებს,V;ARGNO1P;ARGAC2P;IND;FUT
ანთებს,V;ARGNO3P;ARGAC2P;IND;FUT
ანთებს,V;ARGNO1S;ARGAC3P;IND;FUT
ანთებს,V;ARGNO2S;ARGAC3P;IND;FUT
ანთებს,V;ARGNO3S;ARGAC3P;IND;FUT
ანთებს,V;ARGNO1P;ARGAC3P;IND;FUT
ანთებს,V;ARGNO2P;ARGAC3P;IND;FUT
ანთებს,V;ARGNO3P;ARGAC3P;IND;FUT
ანთებს,V;ARGNO2S;ARGAC1S;COND
ანთებს,V;ARGNO3S;ARGAC1S;COND
ანთებს,V;ARGNO2P;ARGAC1S;COND
ანთებს,V;ARGNO3P;ARGAC1S;COND
ანთებს,V;ARGNO1S;ARGAC2S;COND
ანთებს,V;ARGNO3S;ARGAC2S;COND
ანთებს,V;ARGNO1P;ARGAC2S;COND
ანთებს,V;ARGNO3P;ARGAC2S;COND
ანთებს,V;ARGNO1S;ARGAC3S;COND
ანთებს,V;ARGNO2S;ARGAC3S;COND
ანთებს,V;ARGNO3S;ARGAC3S;COND
ანთებს,V;ARGNO1P;ARGAC3S;COND
ანთებს,V;ARGNO2P;ARGAC3S;COND
ანთებს,V;ARGNO3P;ARGAC3S;COND
ანთებს,V;ARGNO2S;ARGAC1P;COND
ანთებს,V;ARGNO3S;ARGAC1P;COND
ანთებს,V;ARGNO2P;ARGAC1P;COND
ანთებს,V;ARGNO3P;ARGAC1P;COND
ანთებს,V;ARGNO1S;ARGAC2P;COND
ანთებს,V;ARGNO3S;ARGAC2P;COND
ანთებს,V;ARGNO1P;ARGAC2P;COND
ანთებს,V;ARGNO3P;ARGAC2P;COND
ანთებს,V;ARGNO1S;ARGAC3P;COND
ანთებს,V;ARGNO2S;ARGAC3P;COND
ანთებს,V;ARGNO3S;ARGAC3P;COND
ანთებს,V;ARGNO1P;ARGAC3P;COND
ანთებს,V;ARGNO2P;ARGAC3P;COND
ანთებს,V;ARGNO3P;ARGAC3P;COND
ანთებს,V;ARGNO2S;ARGAC1S;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC1S;SBJV;FUT
ანთებს,V;ARGNO2P;ARGAC1S;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC1S;SBJV;FUT
ანთებს,V;ARGNO1S;ARGAC2S;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC2S;SBJV;FUT
ანთებს,V;ARGNO1P;ARGAC2S;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC2S;SBJV;FUT
ანთებს,V;ARGNO1S;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO2S;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO1P;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO2P;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC3S;SBJV;FUT
ანთებს,V;ARGNO2S;ARGAC1P;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC1P;SBJV;FUT
ანთებს,V;ARGNO2P;ARGAC1P;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC1P;SBJV;FUT
ანთებს,V;ARGNO1S;ARGAC2P;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC2P;SBJV;FUT
ანთებს,V;ARGNO1P;ARGAC2P;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC2P;SBJV;FUT
ანთებს,V;ARGNO1S;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO2S;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO3S;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO1P;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO2P;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO3P;ARGAC3P;SBJV;FUT
ანთებს,V;ARGNO2S;ARGAC1S;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC1S;IND;PST;PFV
ანთებს,V;ARGNO2P;ARGAC1S;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC1S;IND;PST;PFV
ანთებს,V;ARGNO1S;ARGAC2S;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC2S;IND;PST;PFV
ანთებს,V;ARGNO1P;ARGAC2S;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC2S;IND;PST;PFV
ანთებს,V;ARGNO1S;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO2S;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO1P;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO2P;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC3S;IND;PST;PFV
ანთებს,V;ARGNO2S;ARGAC1P;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC1P;IND;PST;PFV
ანთებს,V;ARGNO2P;ARGAC1P;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC1P;IND;PST;PFV
ანთებს,V;ARGNO1S;ARGAC2P;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC2P;IND;PST;PFV
ანთებს,V;ARGNO1P;ARGAC2P;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC2P;IND;PST;PFV
ანთებს,V;ARGNO1S;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO2S;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO3S;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO1P;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO2P;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO3P;ARGAC3P;IND;PST;PFV
ანთებს,V;ARGNO2S;ARGAC1S;IMP
ანთებს,V;ARGNO2P;ARGAC1S;IMP
ანთებს,V;ARGNO2S;ARGAC3S;IMP
ანთებს,V;ARGNO2P;ARGAC3S;IMP
ანთებს,V;ARGNO2S;ARGAC1P;IMP
ანთებს,V;ARGNO2P;ARGAC1P;IMP
ანთებს,V;ARGNO2S;ARGAC3P;IMP
ანთებს,V;ARGNO2P;ARGAC3P;IMP
ანთებს,V;ARGNO2S;ARGAC1S;OPT
ანთებს,V;ARGNO3S;ARGAC1S;OPT
ანთებს,V;ARGNO2P;ARGAC1S;OPT
ანთებს,V;ARGNO3P;ARGAC1S;OPT
ანთებს,V;ARGNO1S;ARGAC2S;OPT
ანთებს,V;ARGNO3S;ARGAC2S;OPT
ანთებს,V;ARGNO1P;ARGAC2S;OPT
ანთებს,V;ARGNO3P;ARGAC2S;OPT
ანთებს,V;ARGNO1S;ARGAC3S;OPT
ანთებს,V;ARGNO2S;ARGAC3S;OPT
ანთებს,V;ARGNO3S;ARGAC3S;OPT
ანთებს,V;ARGNO1P;ARGAC3S;OPT
ანთებს,V;ARGNO2P;ARGAC3S;OPT
ანთებს,V;ARGNO3P;ARGAC3S;OPT
ანთებს,V;ARGNO2S;ARGAC1P;OPT
ანთებს,V;ARGNO3S;ARGAC1P;OPT
ანთებს,V;ARGNO2P;ARGAC1P;OPT
ანთებს,V;ARGNO3P;ARGAC1P;OPT
ანთებს,V;ARGNO1S;ARGAC2P;OPT
ანთებს,V;ARGNO3S;ARGAC2P;OPT
ანთებს,V;ARGNO1P;ARGAC2P;OPT
ანთებს,V;ARGNO3P;ARGAC2P;OPT
ანთებს,V;ARGNO1S;ARGAC3P;OPT
ანთებს,V;ARGNO2S;ARGAC3P;OPT
ანთებს,V;ARGNO3S;ARGAC3P;OPT
ანთებს,V;ARGNO1P;ARGAC3P;OPT
ანთებს,V;ARGNO2P;ARGAC3P;OPT
ანთებს,V;ARGNO3P;ARGAC3P;OPT
ანთებს,V;ARGNO3S;ARGAC1S;IMP
ანთებს,V;ARGNO3P;ARGAC1S;IMP
ანთებს,V;ARGNO3S;ARGAC2S;IMP
ანთებს,V;ARGNO1P;ARGAC2S;IMP
ანთებს,V;ARGNO3P;ARGAC2S;IMP
ანთებს,V;ARGNO3S;ARGAC3S;IMP
ანთებს,V;ARGNO1P;ARGAC3S;IMP
ანთებს,V;ARGNO3P;ARGAC3S;IMP
ანთებს,V;ARGNO3S;ARGAC1P;IMP
ანთებს,V;ARGNO3P;ARGAC1P;IMP
ანთებს,V;ARGNO3S;ARGAC2P;IMP
ანთებს,V;ARGNO1P;ARGAC2P;IMP
ანთებს,V;ARGNO3P;ARGAC2P;IMP
ანთებს,V;ARGNO3S;ARGAC3P;IMP
ანთებს,V;ARGNO1P;ARGAC3P;IMP
ანთებს,V;ARGNO3P;ARGAC3P;IMP
ანთებს,V;ARGNO2S;ARGAC1S;IND;PRF
ანთებს,V;ARGNO3S;ARGAC1S;IND;PRF
ანთებს,V;ARGNO2P;ARGAC1S;IND;PRF
ანთებს,V;ARGNO3P;ARGAC1S;IND;PRF
ანთებს,V;ARGNO1S;ARGAC2S;IND;PRF
ანთებს,V;ARGNO3S;ARGAC2S;IND;PRF
ანთებს,V;ARGNO1P;ARGAC2S;IND;PRF
ანთებს,V;ARGNO3P;ARGAC2S;IND;PRF
ანთებს,V;ARGNO1S;ARGAC3S;IND;PRF
ანთებს,V;ARGNO2S;ARGAC3S;IND;PRF
ანთებს,V;ARGNO3S;ARGAC3S;IND;PRF
ანთებს,V;ARGNO1P;ARGAC3S;IND;PRF
ანთებს,V;ARGNO2P;ARGAC3S;IND;PRF
ანთებს,V;ARGNO3P;ARGAC3S;IND;PRF
ანთებს,V;ARGNO2S;ARGAC1P;IND;PRF
ანთებს,V;ARGNO3S;ARGAC1P;IND;PRF
ანთებს,V;ARGNO2P;ARGAC1P;IND;PRF
ანთებს,V;ARGNO3P;ARGAC1P;IND;PRF
ანთებს,V;ARGNO1S;ARGAC2P;IND;PRF
ანთებს,V;ARGNO3S;ARGAC2P;IND;PRF
ანთებს,V;ARGNO1P;ARGAC2P;IND;PRF
ანთებს,V;ARGNO3P;ARGAC2P;IND;PRF
ანთებს,V;ARGNO1S;ARGAC3P;IND;PRF
ანთებს,V;ARGNO2S;ARGAC3P;IND;PRF
ანთებს,V;ARGNO3S;ARGAC3P;IND;PRF
ანთებს,V;ARGNO1P;ARGAC3P;IND;PRF
ანთებს,V;ARGNO2P;ARGAC3P;IND;PRF
ანთებს,V;ARGNO3P;ARGAC3P;IND;PRF
ანთებს,V;ARGNO2S;ARGAC1S;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC1S;IND;PST;PRF
ანთებს,V;ARGNO2P;ARGAC1S;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC1S;IND;PST;PRF
ანთებს,V;ARGNO1S;ARGAC2S;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC2S;IND;PST;PRF
ანთებს,V;ARGNO1P;ARGAC2S;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC2S;IND;PST;PRF
ანთებს,V;ARGNO1S;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO2S;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO1P;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO2P;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC3S;IND;PST;PRF
ანთებს,V;ARGNO2S;ARGAC1P;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC1P;IND;PST;PRF
ანთებს,V;ARGNO2P;ARGAC1P;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC1P;IND;PST;PRF
ანთებს,V;ARGNO1S;ARGAC2P;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC2P;IND;PST;PRF
ანთებს,V;ARGNO1P;ARGAC2P;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC2P;IND;PST;PRF
ანთებს,V;ARGNO1S;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO2S;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO3S;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO1P;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO2P;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO3P;ARGAC3P;IND;PST;PRF
ანთებს,V;ARGNO2S;ARGAC1S;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC1S;SBJV;PRF
ანთებს,V;ARGNO2P;ARGAC1S;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC1S;SBJV;PRF
ანთებს,V;ARGNO1S;ARGAC2S;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC2S;SBJV;PRF
ანთებს,V;ARGNO1P;ARGAC2S;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC2S;SBJV;PRF
ანთებს,V;ARGNO1S;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO2S;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO1P;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO2P;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC3S;SBJV;PRF
ანთებს,V;ARGNO2S;ARGAC1P;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC1P;SBJV;PRF
ანთებს,V;ARGNO2P;ARGAC1P;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC1P;SBJV;PRF
ანთებს,V;ARGNO1S;ARGAC2P;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC2P;SBJV;PRF
ანთებს,V;ARGNO1P;ARGAC2P;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC2P;SBJV;PRF
ანთებს,V;ARGNO1S;ARGAC3P;SBJV;PRF
ანთებს,V;ARGNO2S;ARGAC3P;SBJV;PRF
ანთებს,V;ARGNO3S;ARGAC3P;SBJV;PRF
ანთებს,V;ARGNO1P;ARGAC3P;SBJV;PRF
ანთებს,V;ARGNO2P;ARGAC3P;SBJV;PRF
ანთებს,V;ARGNO3P;ARGAC3P;SBJV;PRF
ანთებს,V;V.MSDR;PRF
ანთებს,V;V.MSDR;IPFV
უსმენს,V;ARGNO2S;ARGAC1S;IND;PRS
უსმენს,V;ARGNO3S;ARGAC1S;IND;PRS
უსმენს,V;ARGNO2P;ARGAC1S;IND;PRS
უსმენს,V;ARGNO3P;ARGAC1S;IND;PRS
უსმენს,V;ARGNO1S;ARGAC2S;IND;PRS
უსმენს,V;ARGNO3S;ARGAC2S;IND;PRS
უსმენს,V;ARGNO1P;ARGAC2S;IND;PRS
უსმენს,V;ARGNO3P;ARGAC2S;IND;PRS
უსმენს,V;ARGNO1S;ARGAC3S;IND;PRS
უსმენს,V;ARGNO2S;ARGAC3S;IND;PRS
უსმენს,V;ARGNO3S;ARGAC3S;IND;PRS
უსმენს,V;ARGNO1P;ARGAC3S;IND;PRS
უსმენს,V;ARGNO2P;ARGAC3S;IND;PRS
უსმენს,V;ARGNO3P;ARGAC3S;IND;PRS
უსმენს,V;ARGNO2S;ARGAC1P;IND;PRS
უსმენს,V;ARGNO3S;ARGAC1P;IND;PRS
უსმენს,V;ARGNO2P;ARGAC1P;IND;PRS
უსმენს,V;ARGNO3P;ARGAC1P;IND;PRS
უსმენს,V;ARGNO1S;ARGAC2P;IND;PRS
უსმენს,V;ARGNO3S;ARGAC2P;IND;PRS
უსმენს,V;ARGNO1P;ARGAC2P;IND;PRS
უსმენს,V;ARGNO3P;ARGAC2P;IND;PRS
უსმენს,V;ARGNO1S;ARGAC3P;IND;PRS
უსმენს,V;ARGNO2S;ARGAC3P;IND;PRS
უსმენს,V;ARGNO3S;ARGAC3P;IND;PRS
უსმენს,V;ARGNO1P;ARGAC3P;IND;PRS
უსმენს,V;ARGNO2P;ARGAC3P;IND;PRS
უსმენს,V;ARGNO3P;ARGAC3P;IND;PRS
უსმენს,V;ARGNO2S;ARGAC1S;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC1S;IND;IPFV
უსმენს,V;ARGNO2P;ARGAC1S;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC1S;IND;IPFV
უსმენს,V;ARGNO1S;ARGAC2S;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC2S;IND;IPFV
უსმენს,V;ARGNO1P;ARGAC2S;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC2S;IND;IPFV
უსმენს,V;ARGNO1S;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO2S;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO1P;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO2P;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC3S;IND;IPFV
უსმენს,V;ARGNO2S;ARGAC1P;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC1P;IND;IPFV
უსმენს,V;ARGNO2P;ARGAC1P;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC1P;IND;IPFV
უსმენს,V;ARGNO1S;ARGAC2P;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC2P;IND;IPFV
უსმენს,V;ARGNO1P;ARGAC2P;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC2P;IND;IPFV
უსმენს,V;ARGNO1S;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO2S;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO3S;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO1P;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO2P;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO3P;ARGAC3P;IND;IPFV
უსმენს,V;ARGNO2S;ARGAC1S;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC1S;SBJV;PRS
უსმენს,V;ARGNO2P;ARGAC1S;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC1S;SBJV;PRS
უსმენს,V;ARGNO1S;ARGAC2S;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC2S;SBJV;PRS
უსმენს,V;ARGNO1P;ARGAC2S;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC2S;SBJV;PRS
უსმენს,V;ARGNO1S;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO2S;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO1P;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO2P;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC3S;SBJV;PRS
უსმენს,V;ARGNO2S;ARGAC1P;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC1P;SBJV;PRS
უსმენს,V;ARGNO2P;ARGAC1P;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC1P;SBJV;PRS
უსმენს,V;ARGNO1S;ARGAC2P;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC2P;SBJV;PRS
უსმენს,V;ARGNO1P;ARGAC2P;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC2P;SBJV;PRS
უსმენს,V;ARGNO1S;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO2S;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO3S;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO1P;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO2P;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO3P;ARGAC3P;SBJV;PRS
უსმენს,V;ARGNO2S;ARGAC1S;IND;FUT
უსმენს,V;ARGNO3S;ARGAC1S;IND;FUT
უსმენს,V;ARGNO2P;ARGAC1S;IND;FUT
უსმენს,V;ARGNO3P;ARGAC1S;IND;FUT
უსმენს,V;ARGNO1S;ARGAC2S;IND;FUT
უსმენს,V;ARGNO3S;ARGAC2S;IND;FUT
უსმენს,V;ARGNO1P;ARGAC2S;IND;FUT
უსმენს,V;ARGNO3P;ARGAC2S;IND;FUT
უსმენს,V;ARGNO1S;ARGAC3S;IND;FUT
უსმენს,V;ARGNO2S;ARGAC3S;IND;FUT
უსმენს,V;ARGNO3S;ARGAC3S;IND;FUT
უსმენს,V;ARGNO1P;ARGAC3S;IND;FUT
უსმენს,V;ARGNO2P;ARGAC3S;IND;FUT
უსმენს,V;ARGNO3P;ARGAC3S;IND;FUT
უსმენს,V;ARGNO2S;ARGAC1P;IND;FUT
უსმენს,V;ARGNO3S;ARGAC1P;IND;FUT
უსმენს,V;ARGNO2P;ARGAC1P;IND;FUT
უსმენს,V;ARGNO3P;ARGAC1P;IND;FUT
უსმენს,V;ARGNO1S;ARGAC2P;IND;FUT
უსმენს,V;ARGNO3S;ARGAC2P;IND;FUT
უსმენს,V;ARGNO1P;ARGAC2P;IND;FUT
უსმენს,V;ARGNO3P;ARGAC2P;IND;FUT
უსმენს,V;ARGNO1S;ARGAC3P;IND;FUT
უსმენს,V;ARGNO2S;ARGAC3P;IND;FUT
უსმენს,V;ARGNO3S;ARGAC3P;IND;FUT
უსმენს,V;ARGNO1P;ARGAC3P;IND;FUT
უსმენს,V;ARGNO2P;ARGAC3P;IND;FUT
უსმენს,V;ARGNO3P;ARGAC3P;IND;FUT
უსმენს,V;ARGNO2S;ARGAC1S;COND
უსმენს,V;ARGNO3S;ARGAC1S;COND
უსმენს,V;ARGNO2P;ARGAC1S;COND
უსმენს,V;ARGNO3P;ARGAC1S;COND
უსმენს,V;ARGNO1S;ARGAC2S;COND
უსმენს,V;ARGNO3S;ARGAC2S;COND
უსმენს,V;ARGNO1P;ARGAC2S;COND
უსმენს,V;ARGNO3P;ARGAC2S;COND
უსმენს,V;ARGNO1S;ARGAC3S;COND
უსმენს,V;ARGNO2S;ARGAC3S;COND
უსმენს,V;ARGNO3S;ARGAC3S;COND
უსმენს,V;ARGNO1P;ARGAC3S;COND
უსმენს,V;ARGNO2P;ARGAC3S;COND
უსმენს,V;ARGNO3P;ARGAC3S;COND
უსმენს,V;ARGNO2S;ARGAC1P;COND
უსმენს,V;ARGNO3S;ARGAC1P;COND
უსმენს,V;ARGNO2P;ARGAC1P;COND
უსმენს,V;ARGNO3P;ARGAC1P;COND
უსმენს,V;ARGNO1S;ARGAC2P;COND
უსმენს,V;ARGNO3S;ARGAC2P;COND
უსმენს,V;ARGNO1P;ARGAC2P;COND
უსმენს,V;ARGNO3P;ARGAC2P;COND
უსმენს,V;ARGNO1S;ARGAC3P;COND
უსმენს,V;ARGNO2S;ARGAC3P;COND
უსმენს,V;ARGNO3S;ARGAC3P;COND
უსმენს,V;ARGNO1P;ARGAC3P;COND
უსმენს,V;ARGNO2P;ARGAC3P;COND
უსმენს,V;ARGNO3P;ARGAC3P;COND
უსმენს,V;ARGNO2S;ARGAC1S;SBJV;FUT
უსმენს,V;ARGNO3S;ARGAC1S;SBJV;FUT
უსმენს,V;ARGNO2P;ARGAC1S;SBJV;FUT
უსმენს,V;ARGNO3P;ARGAC1S;SBJV;FUT
უსმენს,V;ARGNO1S;ARGAC2S;SBJV;FUT
უსმენს,V;ARGNO3S;ARGAC2S;SBJV;FUT
